full_name,a,e,i,om,w,q,ad,per_y,data_arc,condition_code,n_obs_used,n_del_obs_used,n_dop_obs_used,H,diameter,extent,albedo,rot_per,GM,BV,UB,IR,spec_B,spec_T
"  3910 Liszt (1988 SF)",2.796229538065498,.1317480299160261,8.684769861791672,2.617055970920478,273.1921628737363,2.427831805232369,3.164627270898627,4.67592386150784,14406,0,1123,,,11.8,,,,4.73,,,,,S,
"  3920 Aubignan (1948 WF)",2.253860313722094,.2723729434893662,9.040816381858352,116.4382362639267,237.5878300394304,1.639969745859741,2.867750881584447,3.38375333666436,23839,0,1010,,,12.9,,,,4.4762,,,,,Sa,
"  3949 Mach (1985 UL)",2.208203826643278,.03214045466542093,3.779919381167946,249.896357304278,305.0272574304458,2.13723115166104,2.279176501625515,3.28145867599144,10655,0,1142,,,13.3,,,,,,,,,Sq,
"  3958 Komendantov (1953 TC)",2.467988180424463,.2088095823853856,4.834898738249361,11.73355671715031,28.50006390392065,1.952648599137963,2.983327761710962,3.87724116881039,21794,0,1130,,,12.2,,,,,,,,,Xc,
"  3971 Voronikhin (1979 YM8)",2.850095068230574,.183492206485392,13.01098484087558,284.843853580437,83.73541790112959,2.327124835467812,3.373065300993335,4.8116853766773,21264,0,842,,,11.2,29.32,,0.0392,5.552,,,,,Ch,
"  3972 Richard (1981 JD3)",2.163327601461758,.1770701812626606,4.146182634674017,163.2781353568759,178.8662485991724,1.780266790940408,2.546388411983108,3.181937459129,22849,0,1224,,,13.7,,,,,,,,,S,
"  3976 Lise (1983 JM)",2.758134641215796,.07030983192297514,12.7152745712821,222.459422023924,103.8754312128389,2.564210658170978,2.952058624260614,4.5806952197717,25713,0,1079,,,11.60,26.29,,0.0585,,,,,,X,
"  3985 Raybatson (1985 CX)",2.850445496524849,.09588181693729031,16.29763750600788,84.00995047217188,152.0789159197554,2.57713960323733,3.123751389812369,4.812572822089,22548,0,1026,,,11.3,,,,4.298,,,,,X,
"  4001 Ptolemaeus (1949 PV)",2.286576080243263,.1731503166225308,5.459190970659964,130.7276397726681,204.0907920399808,1.890654707967637,2.682497452518889,3.45769503512196,23581,0,908,,,13.4,,,,,,,,,S,
"  4015 Wilson-Harrington (1979 VA)",2.640452480046902,.6235037128080544,2.784739740388639,270.4063591069282,91.44805853282899,.9941205552444237,4.286784404849381,4.29067614918574,23262,0,872,,,15.99,4,,0.05,3.5736,,.666,.279,,,CF
"  4033 Yatsugatake (1986 FA)",2.240179930125278,.09167253390216396,5.121643575258999,46.47077011263987,163.6230462320704,2.034816959533921,2.445542900716636,3.3529922941791,27141,0,1102,,,13.5,,,,,,,,,S,
"  4034 Vishnu (1986 PA)",1.059533007612072,.4440504856528823,11.16829750071288,157.9689822216917,296.6010764969121,.5890468610166725,1.530019154207472,1.09063627525633,9810,0,469,0,1,18.4,0.42,,0.52,,,,,,O,
"  4036 Whitehouse (1987 DW5)",2.798606880440794,.1524938358040342,4.678827664723761,157.9836406836002,336.6714972441096,2.371836582334816,3.225377178546773,4.68188830445071,22428,0,1147,,,12.9,,,,,,,,,Cg,
"  4037 Ikeya (1987 EC)",2.771930382912989,.1612708659159608,8.450434778504784,13.5326237764324,74.9010138653961,2.32489876980185,3.218961996024127,4.6151060003351,13082,0,918,,,12.5,,,,,,,,,Sq,
"  4039 Souseki (1987 SH)",2.416506571491736,.06096223655395926,5.046824119037525,275.5414290749598,126.3167125774797,2.26919092624626,2.563822216737213,3.75655864381769,21579,0,1173,,,12.7,,,,,,,,,S,
"  4051 Hatanaka (1978 VP)",2.789525384897066,.1123078227974939,2.718747566523029,285.7865851575333,85.91293820494752,2.476239862280935,3.102810907513196,4.6591176701619,14543,0,1340,,,12.5,,,,,,,,,Sq,
"  4055 Magellan (1985 DO2)",1.820618738473843,.3262440040874306,23.25087533274912,164.8545862396001,154.3364498839892,1.22665279131753,2.414584685630156,2.45661282483299,10648,0,1519,,,14.5,2.49,,0.31,7.475,,,,,V,V
"  4072 Yayoi (1981 UJ4)",2.144736511390198,.06430954180496914,2.162509850724694,21.31923819733729,126.1909564511212,2.006809489050306,2.282663533730089,3.14100856029293,15041,0,1282,,,13.3,,,,,,,,,S,
"  4082 Swann (1984 SW3)",2.390388863345047,.2569230358905302,9.603332908640722,294.4257151082867,100.2465474716891,1.776242899615524,3.00453482707457,3.69582192430493,23586,0,790,,,13.3,,,,4.03632,,,,,Ch,
"  4096 Kushiro (1987 VC)",2.808969332750858,.1528387688139371,9.08639799586193,18.80965097268608,304.4489983654204,2.37964991829711,3.238288747204605,4.70791592933559,15411,0,970,,,12.6,,,,,,,,,Sl,
"  4107 Rufino (1989 GT)",2.556308473015706,.2011392310101418,17.53016723440578,149.0930100283601,312.2955829735112,2.042134552528617,3.070482393502795,4.08722072211754,19421,0,718,,,12.0,11.28,,0.3179,,,,,,C,
"  4116 Elachi (1982 SU)",1.872395561743117,.0806671756755506,24.11248597811185,185.1079979498656,322.6410503320489,1.721354700029864,2.02343642345637,2.56215032479194,13270,0,884,,,13.7,,,,38.143,,,,,Sl,
"  4124 Herriot (1986 SE)",2.786546566465752,.03043711739884032,3.599959950952338,330.9799898831307,119.3459928795186,2.701732121484898,2.871361011446605,4.65165674514639,20933,0,1220,,,12.4,19.76,,0.0452,,,,,,B,
"  4135 Svetlanov (1966 PG)",2.791945929761141,.230245876984488,7.921745798564547,200.0397259216859,175.8029669422916,2.149111890670015,3.434779968852266,4.66518324471641,30818,0,1074,,,12.4,,,,10.559,,,,,Ch,
"  4142 Dersu-Uzala (1981 KE)",1.911444814694604,.1511683724449066,26.49422838561134,60.68109117792379,55.36504446391661,1.622494813038964,2.200394816350243,2.64271815535517,15392,0,468,,,12.9,,,,140.,,,,,A,
"  4156 Okadanoboru (1988 BE)",2.698953559413098,.1924450902807557,14.26435459593151,308.1674882949988,130.3282199829211,2.179553198008277,3.218353920817918,4.4340574923358,35443,0,748,,,12.3,,,,,,,,,Cgh,
"  4157 Izu (1988 XD2)",2.673739249646128,.1614281269730616,12.79660034849397,67.01761028277288,206.3596184598438,2.242122530561395,3.105355968730862,4.37206670477326,28852,0,963,,,12.2,21.01,,0.0695,,,,,,Ch,
"  4179 Toutatis (1989 AC)",2.533648329764573,.6297787053490822,.4471166162066929,124.3576255747447,278.7580751355424,.9380105648355758,4.129286094693571,4.03299519228441,29273,0,5209,29,28,15.30,5.4,1.70x2.03x4.26,,176.,,,,,Sk,
"  4182 Mount Locke (1951 JQ)",2.798182216015524,.1335057974559873,8.056982557293784,261.7599161785072,29.886761323235,2.42460866783921,3.171755764191838,4.68082269070173,22913,0,1165,,,12.1,,,,3.0179,,,,,Sr,
"  4183 Cuno (1959 LM)",1.982066125181804,.6343734293894596,6.707460243656044,294.9338009032543,236.2753435985191,.7246960400735452,3.239436210290064,2.79052174498701,19928,0,1389,1,0,14.4,,,,3.5595,,,,,Sq,
"  4188 Kitezh (1979 HX4)",2.334819154980924,.1510900490223227,6.124300406076262,136.3166434477605,228.1080035237471,1.982051214396598,2.68758709556525,3.56769790788809,21859,0,1208,,,12.9,,,,2.5787,,,,,V,
"  4194 Sweitzer (1982 RE)",2.696948034610498,.04487551705830629,7.527930137206448,156.1014835405823,355.8005535192494,2.575921097077969,2.817974972143028,4.42911615493931,30299,0,1358,,,12.1,18.45,,0.0823,,,,,,Cb,
"  4197 (1982 TA)",2.295987686874202,.7719378976723559,12.57585190020458,7.21261524082808,122.3623186064774,.5236277787869151,4.068347594961488,3.47906493132223,21642,0,629,4,2,14.6,1.8,,0.37,3.5380,,,,,Sq,
"  4200 Shizukagozen (1983 WA)",2.725720074580198,.2242702109201568,7.769355309894327,241.7083803185605,242.658304903072,2.114422258544792,3.337017890615604,4.50018203216488,22148,0,727,,,13.6,,,,,,,,,S,
"  4205 David Hughes (1985 YP)",1.726608351174684,.1492578032055643,16.48051329628555,276.5762095827436,109.9298412615875,1.468898581681969,1.984318120667399,2.26881433756158,11967,0,650,,,14.3,,,,24.,,,,,Xe,
"  4215 Kamo (1987 VE1)",2.416403386310097,.06279539010329417,5.754469821450445,246.809594722305,279.86184692053,2.264664393019833,2.568142379600361,3.75631803798652,11567,0,1342,,,12.5,,,,12.6,,,,,V,
"  4222 Nancita (1988 EK1)",2.366949703632456,.2951874843018466,3.740827728717851,206.8789728534465,217.4961865181065,1.66825577514819,3.065643632116722,3.64159585902581,16587,0,1011,,,12.2,8.47,,0.2703,3.8732,,,,,S,
"  4256 Kagamigawa (1986 TX)",2.351014648075743,.07052110891791735,3.043201664756682,72.53003359321268,227.5700132421858,2.185218488011174,2.516810808140311,3.60488325699103,11541,0,1214,,,13.0,,,,,,,,,Xc,
"  4261 Gekko (1989 BJ)",2.793225330703104,.1134443276711564,2.656427408949962,265.6086849212612,101.6255625310105,2.476349761027447,3.110100900378761,4.66839032163349,12954,0,1153,,,12.9,,,,,,,,,Sq,
"  4265 Kani (1989 TX)",2.42715907029508,.2010606212998571,4.357054324721195,127.2549316301851,242.8677718639925,1.939152959627968,2.915165180962193,3.78142561826746,26763,0,1436,,,13.0,,,,5.7279,,,,,C,
"  4272 Entsuji (1977 EG5)",2.367601345139058,.2500746602135543,9.277265647163256,184.4436901867183,183.5977540840895,1.775524243232254,2.959678447045861,3.64309980627617,22045,0,1037,,,12.7,,,,,,,,,S,
"  4276 Clifford (1981 XA)",2.009570827236289,.2038660332582395,21.0285270153715,76.91296127060434,3.477105917487772,1.599887594136148,2.41925406033643,2.84880798848915,11817,0,520,,,14.4,,,,,,,,,Cb,
"  4280 Simonenko (1985 PF2)",2.377352901817233,.009942767752534191,4.626905782681816,51.3689050325254,352.6060281108331,2.353715434048651,2.400990369585815,3.66563048894999,22224,0,1010,,,13.2,,,,,,,,,S,
"  4284 Kaho (1988 FL3)",2.399840032873238,.2744616992877904,11.77362418286811,137.4971913748091,168.0786893437771,1.741175859431982,3.058504206314493,3.71776250306587,19913,0,826,,,13.2,,,,4.0584,,,,,Ch,
"  4287 Trisov (1989 RU2)",2.208053726261131,.1867410235781061,5.482762727542176,52.93230637477838,257.5734991371827,1.795719513303676,2.620387939218586,3.2811241010135,23692,0,1197,,,13.3,,,,5.494,,,,,S,
"  4292 Aoba (1989 VO)",2.749298006008741,.04869795869243666,3.545454803945279,321.6245565179958,142.6492720522637,2.615412805278928,2.883183206738553,4.55869910682197,21476,0,1165,,,12.1,24.59,,0.0385,,,,,,C,
"  4297 Eichhorn (1938 HE)",2.334854194648714,.1938820988503779,5.863838139251296,121.757875576589,180.9759310723846,1.882167762880613,2.787540626416816,3.56777822122942,27458,0,1167,,,13.0,,,,,,,,,Cb,
"  4299 WIYN (1952 QX)",2.243587881508475,.171882825368685,5.084621465467136,104.4511363695177,272.6951747421427,1.857953657471856,2.629222105545094,3.36064648704477,22463,0,1223,,,12.7,,,,26.,,,,,S,
"  4304 Geichenko (1973 SW4)",2.451604389550597,.1498538394517134,3.067253079922312,312.6692536032143,61.8557875528419,2.084222058959766,2.818986720141428,3.8386965968511,16180,0,773,,,14.0,,,,,,,,,C,
"  4305 Clapton (1976 EC)",2.911845412237251,.07089206311743441,1.805068650142783,180.0474457853384,329.410517886949,2.705418683484715,3.118272140989785,4.96890478241059,23421,0,1387,,,12.5,,,,,,,,,S,
"  4311 Zguridi (1978 SY6)",2.442753824608873,.1470272083942782,5.481036924559498,222.8501883440415,125.7879675450644,2.083602548982185,2.801905100235562,3.81792818567967,12905,0,901,,,13.7,,,,,,,,,V,
"  4327 Ries (1982 KB1)",2.77001653415202,.2260470209989927,16.67762667522014,55.75971937081788,277.0557969087461,2.143862548489001,3.396170519815038,4.61032715189212,11624,0,922,,,11.6,14.80,,0.0970,,,,,,Sk,
"  4332 Milton (1983 RC)",2.585569917307295,.3145223672929718,19.16370386520705,166.0004941857059,198.508161235187,1.772350346114311,3.398789488500278,4.15759930799236,29391,0,1014,,,12.7,11.54,,0.2306,3.2978,,,,,Xe,
"  4340 Dence (1986 JZ)",2.394286515153277,.2314473609410282,25.17126174094034,81.07326565133293,175.6015395084597,1.84013521988436,2.948437810422194,3.7048649492703,12534,0,793,,,12.5,,,,7.5668,,,,,S,
"  4341 Poseidon (1987 KF)",1.834886694971924,.6796953802768203,11.85501141083373,108.1224375145605,15.63517367045921,.5877226850681042,3.082050704875745,2.48554757129343,9543,0,380,,,15.9,,,,6.262,,,,,O,
"  4342 Freud (1987 QO9)",2.765160601401262,.09246783101962562,6.079080943044449,133.4707218506124,181.8959195140308,2.509472198168763,3.02084900463376,4.59820937715338,22994,0,1104,,,12.3,16.66,,0.0920,,,,,,Xc,
"  4343 Tetsuya (1988 AC)",2.785319859025826,.1724007312507474,6.935131816718544,221.2452204577164,280.7677651964825,2.305128678562545,3.265511039489108,4.64858541989682,21009,0,1048,,,12.4,18.94,,0.0856,,,,,,Ch,
"  4352 Kyoto (1989 UW1)",2.758535986458589,.1987911600976981,11.09607755447553,68.64418444769136,348.6258474087832,2.210163417539238,3.30690855537794,4.581695084183,23833,0,863,,,11.6,,,,21.9352,,,,,S,
"  4353 Onizaki (1989 WK1)",2.345293498658111,.1099611229505705,9.004671590396992,79.12309446982674,196.7074630146165,2.087402391896993,2.603184605419229,3.59173264332147,29849,0,956,,,12.2,,,,,,,,,Xe,
"  4369 Seifert (1982 OR)",2.607871316818785,.253623805446697,11.82341630336248,299.4020696230752,76.99024060461335,1.946453069331916,3.269289564305654,4.21150614602016,26844,0,772,,,11.9,,,,,,,,,Xk,
"  4372 Quincy (1984 TB)",2.931691275611725,.1229974922085512,1.514631822618599,14.82849984285966,14.42246222933256,2.571100600781794,3.292281950441656,5.01979005900035,16034,0,1107,,,12.9,,,,,,,,,S,
"  4374 Tadamori (1987 BJ)",2.222980888513957,.1706104070867112,4.845987946310387,152.5811765359469,339.0640058327946,1.843717214178612,2.602244562849302,3.31445247169877,16126,0,984,,,13.1,,,,4.50474,,,,,S,
"  4382 Stravinsky (1989 WQ3)",2.543912501311681,.1935917510348802,6.241433047993176,121.0198236461117,251.5865564906732,2.05143202570323,3.036392976920131,4.0575273562646,16631,0,967,,,12.3,,,,,,,,,Sa,
"  4387 Tanaka (4829 T-2)",2.438535812497635,.0129060626364518,4.272426571174861,120.90961947789,18.68555545024338,2.407063916560309,2.47000770843496,3.80804357516765,21725,0,1204,,,12.6,,,,,,,,,S,
"  4390 Madreteresa (1976 GO8)",2.399744758611038,.2389327601458736,10.7256524376012,347.9856192869004,267.9570902520395,1.826367119790509,2.973122397431566,3.71754111108196,13629,0,1026,,,13.2,,,,,,,,,Cgh,
"  4396 Gressmann (1981 JH)",2.219079396227658,.1924609301511891,3.747020163669568,46.9549151643854,251.1287511012024,1.791993311550344,2.646165480904972,3.30573064553878,21387,0,974,,,13.7,,,,,,,,,B,
"  4407 Taihaku (1988 TF1)",2.712954953259279,.05985419229800781,4.711081568527049,257.0891256692611,88.36969651279169,2.550573225791066,2.875336680727493,4.46860612290644,15641,0,1157,,,12.4,,,,,,,,,Sa,
"  4417 Lecar (1931 GC)",2.758628129136158,.1053642853816164,9.009092204120313,356.3058157242901,225.3756588286858,2.467967247676101,3.049289010596214,4.5819246478974,30301,0,1129,,,11.9,,,,3.1758,,,,,S,
"  4422 Jarre (1942 UA)",2.237725951653209,.1800501442061915,4.805280846507262,149.9871110328422,214.0948670421638,1.834823071364112,2.640628831942307,3.34748430996203,26074,0,1314,,,12.6,,,,5.428,,,,,S,
"  4424 Arkhipova (1967 DB)",2.75839491601534,.07710251502288344,14.71869998640934,138.4910005378114,15.67841101883292,2.545715730564222,2.971074101466458,4.58134362955487,23461,0,1070,,,11.6,25.01,,0.0709,,,,,,Xk,
"  4426 Roerich (1969 TB6)",2.753227565530442,.0688599170353162,2.089987604873367,237.0424208925699,56.14454763668378,2.56364054378867,2.942814587272213,4.56847619113826,28147,0,1363,,,12.1,,,,,,,,,L,
"  4434 Nikulin (1981 RD5)",2.440348586189821,.133487858581948,5.712939893095601,165.83771681324,209.0242576994885,2.114591679225858,2.766105493153785,3.81229063436929,13335,0,1166,,,13.0,,,,,,,,,V,
"  4435 Holt (1983 AG2)",2.316796486382128,.3353156462135186,21.90621225974964,330.9344402423671,110.18827901,1.539938375405695,3.09365459735856,3.52646868017269,12855,0,506,,,13.1,,,,,,,,,S,
"  4451 Grieve (1988 JJ)",2.603083596868144,.3856227369047261,27.7569881652919,219.5386429925732,109.9658053025655,1.599275375852052,3.606891817884236,4.19991378640681,21614,0,628,,,12.1,,,,6.864,,,,,S,
"  4456 Mawson (1989 OG)",2.373918677041279,.2784536823778851,15.02582358277977,358.222501753768,345.8838583080255,1.712892279753497,3.03494507432906,3.65769053289717,27533,0,723,,,13.5,,,,,,,,,Ld,
"  4461 Sayama (1990 EL)",2.851337728030109,.1293156870601262,16.01963340313146,133.2124899720347,150.9427304606752,2.482615030689436,3.220060425370781,4.81483260837331,26294,0,1082,,,11.3,,,,40.8,,,,,X,
"  4479 Charlieparker (1985 CP1)",2.755303498128599,.1012338919193498,5.310800107223299,157.3754054189022,55.97136630192085,2.476373401594042,3.034233594663156,4.57364410910182,15074,0,1155,,,12.8,,,,,,,,,S,
"  4491 Otaru (1988 RP)",2.173399736285475,.02859266498318977,3.673136365579332,313.6308120668435,71.22951453448655,2.111256445751311,2.235543026819638,3.20418525316252,12237,0,1230,,,13.4,,,,,,,,,Sa,
"  4503 Cleobulus (1989 WM)",2.707619995485659,.5231073637100556,2.513511542744299,46.03419369280739,76.30052292474747,1.291244037718523,4.123995953252794,4.45543150255619,11857,0,515,,,15.6,,,,3.13,,,,,Sq,
"  4512 Sinuhe (1939 BM)",2.768728831998504,.2049562892643112,10.31157090856069,119.5515546401938,356.9443414819766,2.20126044461298,3.336197219384029,4.60711270996312,27181,0,999,,,11.6,,,,18.00,,,,,Sa,
"  4516 Pugovkin (1973 SN6)",2.778173256622451,.009520446437966993,4.68251608410232,174.8047472665044,313.4835132244914,2.751723806937384,2.804622706307517,4.63070581851323,21572,0,1306,,,12.4,,,,,,,,,Sa,
"  4523 MIT (1981 DM1)",2.681520574718578,.1400150360622437,11.06917697493929,210.1007546844761,316.8195738430809,2.306067374747708,3.056973774689448,4.39116648004472,12315,0,1103,,,12.8,,,,,,,,,Ch,
"  4534 Rimskij-Korsakov (1986 PV4)",2.797753900414817,.1779379685080317,7.239854890923094,313.3256769076957,311.4670884218434,2.299927254989582,3.295580545840052,4.67974799693366,12159,0,992,,,12.6,,,,,,,,,Cb,
"  4536 Drewpinsky (1987 DA6)",2.195473466649546,.08282406923307392,4.17585073238148,313.5520322662864,237.5297864465822,2.013635420248387,2.377311513050705,3.2531230546571,22873,0,1062,,,13.6,,,,,,,,,S,
"  4547 Massachusetts (1990 KP)",2.614594259923042,.06908148620642025,18.003720375714,358.3414334849409,38.67404459504199,2.433974202620782,2.795214317225301,4.22780217027531,38394,0,878,,,11.5,24.37,,0.1184,7.703,,,,,X,
"  4548 Wielen (2538 P-L)",2.284919268215912,.06347008348312168,8.285398077139501,26.23802828005218,201.5831718849825,2.139895251510055,2.429943284921769,3.45393764022853,23104,0,938,,,13.8,,,,,,,,,Xc,
"  4558 Janesick (1988 NF)",2.198076729739416,.3624851122428311,22.1791927270192,255.0014331166689,94.07902034135977,1.401306639641468,2.994846819837363,3.25891081199481,12745,0,619,,,12.5,,,,100.,,,,,S,
"  4570 Runcorn (1985 PR)",2.198705352886425,.1083720394014617,5.015389702107274,349.2194142895269,209.0159194998982,1.960427169751213,2.436983536021637,3.2603089250859,21234,0,1021,,,13.2,,,,20.,,,,,Sa,
"  4584 Akan (1990 FA)",2.790989588903983,.2002012656239077,7.696323709191856,25.658701297404,64.14679162925736,2.232229940862256,3.34974923694571,4.66278646302147,22474,0,876,,,13.0,,,,,,,,,C,
"  4591 Bryantsev (1975 VZ)",2.454514253666833,.2365402452068065,2.613996860408259,141.8622331947271,248.2027521633971,1.873922850240879,3.035105657092788,3.84553297676132,13783,0,841,,,13.8,,,,,,,,,Cgh,
"  4604 Stekarstrom (1987 SK)",2.175562830922149,.1288867423265893,1.409731374702484,.05492985101538826,355.4791052282411,1.89516162491778,2.455964036926516,3.20896993224681,15429,0,1204,,,13.9,,,,,,,,,S,
"  4607 Seilandfarm (1987 WR)",2.263885787902248,.0190258917714653,2.251936467816735,250.5793769393274,221.0011967708089,2.220813341918662,2.306958233885835,3.40635551030822,9332,0,1312,,,13.0,,,,3.9683,,,,,L,
"  4610 Kajov (1989 FO)",2.402744325937873,.03561514755649589,3.589373966757433,116.8687572716193,204.9057135538245,2.317170232229063,2.488318419646684,3.72451341427015,23575,0,1227,,,12.9,,,,,,,,,Sl,
"  4611 Vulkaneifel (1989 GR6)",2.61323061558279,.194798058002362,13.7819382585762,116.3358362240767,273.9075120057607,2.104178366554946,3.122282864610635,4.22449507968178,17694,0,951,,,11.8,,,,3.756,,,,,S,
"  4619 Polyakhova (1977 RB7)",2.690489604131206,.03127686526980961,1.818585909648466,266.8709028856143,196.3942448990561,2.60633952327297,2.774639684989441,4.41321595613021,17545,0,1245,,,12.8,,,,,,,,,L,
"  4628 Laplace (1986 RU4)",2.644344179742567,.1156900441018964,11.79952987885956,275.641225480207,248.2592072915131,2.338419884967557,2.950268474517578,4.30016553086393,20953,0,1062,,,11.0,,,,11.105,,,,,S,
"  4649 Sumoto (1936 YD)",2.745024600771737,.1205233309779209,15.42909327405623,80.91613870140324,314.2731984617589,2.414185092270389,3.075864109273084,4.54807443294148,30077,0,894,,,11.4,,,,26.31,,,,,S,
"  4650 Mori (1950 TF)",2.236888383111394,.147341186536174,4.746045802284862,306.8283122652609,91.94776270433888,1.907302594594777,2.56647417162801,3.34560506833038,30208,0,1030,,,13.3,,,,,,,,,S,
"  4660 Nereus (1982 DB)",1.488604073301046,.360057199032999,1.432003160920649,314.4590750941519,158.0156751858964,.9526214601991583,2.024586686402934,1.81625576916849,11571,0,541,16,16,18.2,0.33,,0.55,15.1,,,,,Xe,
"  4678 Ninian (1990 SS4)",2.264899100383909,.214068958515498,3.74073842104389,30.50699680189316,322.9029135787197,1.780054508822037,2.749743691945781,3.4086427869829,21762,0,1112,,,13.6,,,,,,,,,S,
"  4682 Bykov (1973 SO4)",2.270840911379419,.1950445312883556,3.823941114911062,321.3318712382909,88.82743189097309,1.827925810188998,2.713756012569841,3.42206509936185,29442,0,861,,,14.1,,,,,,,,,S,
"  4686 Maisica (1979 SX2)",2.364620993563883,.1596392594982825,4.46657882280447,237.0461906302505,115.5374399283421,1.987134649157252,2.742107337970515,3.63622303586246,12594,0,1032,,,13.4,,,,,,,,,B,
"  4688 (1980 WF)",2.234556795882599,.5154984010034415,6.378460205832736,241.3463819639208,213.5541801184779,1.082646340653746,3.386467251111453,3.34037556936192,11050,0,198,,,19.4,0.6,,0.18,,,.930,.463,,V,QU
"  4701 Milani (1986 VW6)",2.705819992706172,.139455883671347,3.675110090561598,104.6549932893077,288.8409663114231,2.328477474567735,3.083162510844609,4.45098934149843,21792,0,1028,,,13.0,,,,,,,,,Xe,
"  4702 Berounka (1987 HW)",2.7954213244169,.09274846855125772,9.341959247916455,20.9751695803277,133.8785127840279,2.536150277621704,3.054692371212095,4.67389673586853,14886,0,893,,,12.4,,,,,,,,,S,
"  4706 Dennisreuter (1988 DR)",2.267811813158267,.174643027094011,8.259509042039104,178.4320895043734,283.7572826324913,1.871754293228749,2.663869333087784,3.41522029108055,15485,0,1055,,,13.3,,,,,,,,,S,
"  4711 Kathy (1989 KD)",2.381078893770016,.257814240944974,10.23284521299224,113.8992021096567,242.953695708131,1.767202846142601,2.994954941397431,3.67425150173941,13952,0,1042,,,12.5,,,,4.164,,,,,S,
"  4713 Steel (1989 QL)",1.926185464206502,.0739194685238915,22.67543862248858,101.4495118814243,152.3402780890397,1.783802858413912,2.068568069999092,2.67334712466178,13424,0,735,,,13.0,,,,5.199,,,,,A,
"  4718 Araki (1990 VP3)",2.360835429604899,.1585165969030761,8.044588511510229,334.5821784477101,220.4906492184172,1.986603831455719,2.735067027754079,3.62749459002434,13231,0,1133,,,13.1,,,,,,,,,Sl,
"  4719 Burnaby (1990 WT2)",2.698497230422438,.1734679654621019,7.463673913659375,1.801084334898901,115.1898966944774,2.230394406055941,3.166600054788935,4.43293299904259,16492,0,969,,,12.4,,,,13.01,,,,,C,
"  4726 Federer (1976 SV10)",2.736328974228664,.07313383310530909,2.041902968007019,294.234082690979,8.807636863624664,2.536210747706204,2.936447200751125,4.52648062640734,22032,0,1263,,,12.6,,,,,,,,,L,
"  4733 ORO (1982 HB2)",2.185236727710884,.07296797542739973,4.716160540334823,43.0517524494891,158.0545048171744,2.025784427860224,2.344689027561543,3.23039730311619,22742,0,1124,,,13.6,,,,,,,,,Sq,
"  4737 Kiladze (1985 QO6)",2.695653717224644,.07693285354797856,4.594453428503035,138.3809241300915,155.6721835733123,2.488269384581337,2.903038049867952,4.42592811009647,21771,0,1242,,,12.7,,,,,,,,,L,
"  4744 Rovereto (1988 RF5)",2.799738106490313,.1846552298083486,10.16918904629603,348.2418738528984,185.7389127812557,2.282751823033153,3.316724389947472,4.6847272933138,21345,0,998,,,11.8,,,,4.0094,,,,,D,
"  4748 Tokiwagozen (1989 WV)",2.742636315727253,.05682091460915976,16.31700167677856,85.33802261522332,186.9642712243646,2.586797211827335,2.898475419627172,4.54214020460076,12156,0,818,,,11.5,,,,,,,,,S,
"  4750 Mukai (1990 XC1)",2.183728290949543,.0902242070749059,4.904651211697304,295.0089222756131,140.0143308986759,1.986703137431581,2.380753444467504,3.22705303681334,22744,0,986,,,13.8,,,,,,,,,X,
"  4767 Sutoku (1987 GC)",2.691302900585577,.1088653832597523,13.31490997708828,193.9606819976364,26.83768798822073,2.398313178845245,2.984292622325909,4.41521718526444,21807,0,964,,,12.6,,,,,,,,,S,
"  4774 Hobetsu (1991 CV1)",2.237399709793416,.0855078957480985,3.629077769288425,285.8657855494457,236.9179619621751,2.046084368661575,2.428715050925258,3.34675228352639,22970,0,1173,,,12.8,,,,3.577,,,,,S,
"  4786 Tatianina (1985 PE2)",2.358201605174718,.1936575328907373,7.257151095968982,115.7996406938235,118.4507163118571,1.901518100257606,2.814885110091831,3.6214258578394,15727,0,1101,,,13.2,,,,2.9227,,,,,Xc,
"  4796 Lewis (1989 LU)",2.354539627527287,.1807774557283261,2.274811879953735,296.5253578189228,35.62404393937963,1.928891944251383,2.78018731080319,3.61299373472873,14522,0,1169,,,13.6,,,,3.508,,,,,V,
"  4804 Pasteur (1989 XC1)",2.690780269053131,.1183151925431103,8.630352913783247,103.557745732293,271.3651814024779,2.372420083428907,3.009140454677354,4.41393114290202,21186,0,1044,,,11.9,,,,13.69,,,,,C,
"  4817 (1984 DC1)",2.347346911575875,.2082264889200285,2.15908048870309,163.3432367135681,252.5290992386371,1.858567105901158,2.836126717250592,3.59645076772592,20367,0,1227,,,13.7,,,,12.,,,,,Sl,
"  4824 Stradonice (1986 WL1)",2.288531893088541,.05592656812814133,6.473393582189165,40.37634362198776,42.03695105113459,2.1605421582563,2.416521627920782,3.46213227010494,13411,0,1015,,,13.5,,,,,,,,,Sr,
"  4838 Billmclaughlin (1989 NJ)",2.352778662997932,.143004235994033,8.874892438402957,217.8269406295618,40.81022304047667,2.016321347832851,2.689235978163014,3.60894124566575,17116,0,929,,,12.8,,,,5.199,,,,,Xc,
"  4839 Daisetsuzan (1989 QG)",2.434252610459729,.07104689201144199,7.578810663963574,177.0483211044118,180.5195961045243,2.261306528115826,2.607198692803632,3.7980149410404,22833,0,1104,,,12.9,,,,,,,,,Xc,
"  4844 Matsuyama (1991 BA2)",2.553632781387602,.219225080031746,5.962571276622508,248.2937344769026,355.320398232789,1.993812430516215,3.113453132258989,4.08080525221305,18525,0,1364,,,12.4,,,,2.7232,,,,,S,
